Geneid	SRR1552454	SRR1552452	SRR1552450	SRR1552448	SRR1552446	SRR1552444
258992	0	0	0	0	0	0
258993	0	0	0	0	0	0
258994	0	0	0	0	0	0
258996	0	0	0	0	0	0
258997	0	0	0	0	0	0
258998	0	0	0	0	0	0
258999	0	0	0	0	0	0
259000	0	0	0	0	0	0
259001	0	0	0	0	0	0
259002	0	0	0	0	0	0
259003	0	0	0	0	0	0
259004	0	0	0	0	0	0
259005	0	0	0	0	0	0
259006	0	0	0	0	0	0
259007	0	0	0	0	0	0
259008	0	0	0	0	0	0
259009	0	0	0	0	0	0
259010	0	0	0	0	0	0
259011	0	0	0	0	0	0
259012	0	0	0	0	0	0
259013	0	0	0	0	0	0
259014	0	0	0	0	0	0
259015	0	0	0	0	0	0
259016	0	0	0	0	0	0
259017	0	0	0	0	0	0
259018	0	0	0	0	0	0
259019	0	0	0	0	0	0
259020	0	0	0	0	0	0
259021	0	0	0	0	0	0
259022	0	0	0	0	0	0
259023	0	0	0	0	0	0
259024	0	0	0	0	0	0
259025	0	0	0	0	0	0
259026	0	0	0	0	0	0
259027	0	0	0	0	0	0
259028	0	0	0	0	0	0
259030	0	0	0	0	0	0
259031	0	0	0	0	0	0
259032	0	0	0	0	0	0
259033	0	0	0	0	0	0
259034	0	0	0	0	0	0
259035	0	0	0	0	0	0
259036	0	0	0	0	0	0
259037	0	0	0	0	0	0
259038	0	0	0	0	0	0
259039	0	0	0	0	0	0
259040	0	0	0	0	0	0
259041	0	0	0	0	0	0
259042	0	0	0	0	0	0
259044	0	0	0	0	0	0
259045	0	0	0	0	0	0
259046	0	0	0	0	0	0
259047	0	0	0	0	0	0
259048	0	0	0	0	0	0
259049	0	0	0	0	0	0
259050	0	0	0	0	0	0
259051	0	0	0	0	0	0
259052	0	0	0	0	0	0
259053	0	0	0	0	0	0
259054	0	0	0	0	0	0
259055	0	0	0	0	0	0
259056	0	0	0	0	0	0
259057	0	0	0	0	0	0
259058	0	0	0	0	0	0
259061	0	0	0	0	0	0
259062	0	0	0	0	0	0
259063	0	0	0	0	0	0
259064	0	0	0	0	0	0
259066	0	0	0	0	0	0
259067	0	0	0	0	0	0
259068	0	0	0	0	0	0
259069	0	0	0	0	0	0
259070	0	0	0	0	0	0
259071	0	0	0	0	0	0
259072	0	0	0	0	0	0
259073	0	0	0	0	0	0
259074	0	0	0	0	0	0
259075	0	0	0	0	0	0
259078	0	0	0	0	0	0
259080	0	0	0	0	0	0
259081	0	0	0	0	0	0
259082	0	0	0	0	0	0
259083	0	0	0	0	0	0
259084	0	0	0	0	0	0
259085	0	0	0	0	0	0
259086	0	0	0	0	0	0
259087	0	0	0	0	0	0
259088	0	0	0	0	0	0
259089	0	0	0	0	0	0
259091	0	0	0	0	0	0
259092	0	0	0	0	0	0
259093	0	0	0	0	0	0
259095	0	0	0	0	0	0
259096	0	0	0	0	0	0
259097	2	0	1	0	0	1
259098	0	0	0	0	0	0
259099	0	0	0	0	0	0
259100	0	0	0	0	0	0
259102	0	0	0	0	0	0
259103	0	0	0	0	0	0
259104	0	0	0	0	0	0
259105	0	0	0	0	0	0
259106	0	0	0	0	0	0
259107	0	0	0	0	0	0
259108	0	0	0	0	0	1
259109	0	0	0	0	0	0
259110	0	0	0	0	0	0
259111	0	0	0	0	0	0
259112	0	0	0	0	0	0
259113	0	0	0	0	0	0
259114	0	0	0	0	0	0
259115	0	0	0	0	0	0
259116	0	0	0	0	0	0
259117	0	0	0	0	0	0
259118	0	0	0	0	0	0
259119	0	0	0	0	0	0
259122	0	0	0	0	0	0
259123	0	0	0	0	0	0
259124	0	0	0	0	0	0
259125	0	0	0	0	0	0
259126	0	0	0	0	0	0
259143	0	0	0	0	0	0
259144	0	0	0	0	0	0
259145	0	0	0	0	0	0
259147	0	0	0	0	0	0
259148	0	0	0	0	0	0
259151	0	0	0	0	0	0
259159	0	0	0	0	0	0
259161	0	0	0	0	0	0
259162	0	0	0	0	0	0
259163	0	0	0	0	0	0
259165	0	0	0	0	0	0
259172	0	0	0	0	0	0
259277	0	0	0	0	1	3
259279	21	14	30	10	20	28
259300	378	178	84	1	4	14
259301	0	0	0	0	0	0
259302	21	14	19	9	24	40
260296	0	0	0	0	0	0
260297	0	0	0	0	0	0
260298	0	0	0	0	0	0
260299	1	2	5	9	23	25
260301	0	0	0	0	0	0
260302	6	3	4	6	9	8
260305	3	3	5	0	1	0
260315	0	2	2	5	7	17
260408	0	0	0	0	0	0
260409	96	39	19	10	13	20
260423	0	0	0	0	0	0
263406	11	17	18	13	27	67
26356	25	25	32	7	13	11
26357	11	11	5	138	65	6
26358	0	0	0	0	0	1
26359	0	0	0	0	0	0
26360	94	62	49	0	0	0
26361	0	0	0	0	0	0
26362	131	134	157	0	2	3
26363	7	6	7	2	4	3
26364	6	1	8	4	4	17
26365	2	3	11	35	165	193
26366	1	0	0	33	10	7
26367	0	0	0	0	0	1
26368	0	0	0	0	0	0
26369	0	0	0	0	0	0
26370	8	4	6	5	4	10
26371	6	12	11	5	13	10
26372	3	2	4	3	4	7
26373	17	9	22	5	6	13
26374	12	11	19	6	19	25
263764	0	0	1	0	0	0
26377	1	1	2	3	7	10
26378	6	3	3	2	14	9
26379	4	3	6	14	17	12
26380	0	0	0	6	0	5
263803	0	3	4	0	3	7
26381	0	0	0	6	5	3
26382	1	4	5	5	1	0
26383	37	43	46	9	23	28
26384	0	2	4	0	3	3
26385	24	14	27	14	12	27
26386	1	0	0	2	0	0
263876	16	16	21	17	16	12
26388	0	0	1	0	1	11
26390	77	69	62	38	67	87
26394	5	5	5	10	20	26
26395	24	35	25	16	7	18
26396	30	29	39	28	46	45
26397	210	288	171	63	232	183
26398	19	34	23	14	30	21
26399	5	11	3	0	1	0
26400	20	18	21	13	31	23
26401	10	8	20	15	20	38
26403	19	23	40	12	31	29
26404	18	9	21	0	0	4
26405	65	75	60	7	34	64
26406	32	18	28	18	6	26
264064	11	9	9	10	24	15
26407	16	15	24	7	9	26
26408	3	7	14	7	5	10
26409	31	36	33	18	46	31
26410	17	11	10	6	12	8
26411	0	0	1	0	0	0
26412	17	16	15	2	9	12
26413	39	54	41	21	34	59
264134	4	0	3	0	0	3
26414	0	0	0	0	0	0
26415	9	7	15	8	8	51
26416	36	16	28	17	13	25
26417	15	23	24	4	14	47
26419	21	54	20	7	26	27
26420	24	19	21	16	19	30
26422	34	28	20	29	26	28
26423	0	1	0	0	0	0
26424	1	1	0	0	0	0
26425	1	5	8	3	11	11
26426	8	9	5	8	12	11
26427	0	6	2	14	20	6
26428	12	19	16	10	14	18
26429	2	3	6	7	4	4
26430	12	15	12	10	12	17
26431	21	20	19	2	6	20
26432	11	21	14	0	0	1
26433	31	28	55	31	47	32
26434	2	1	1	0	0	0
26436	0	0	0	0	0	0
26437	0	0	0	0	0	0
26438	0	0	0	0	0	0
26439	0	0	0	0	0	0
26440	25	32	33	11	40	61
26441	26	24	26	16	24	33
26442	20	24	32	12	30	46
26443	21	32	27	20	47	52
26444	18	38	36	14	43	50
26445	26	29	29	16	35	33
26446	16	18	23	14	24	32
26447	0	0	3	2	1	9
26448	0	1	2	0	0	1
26450	10	5	7	0	0	1
26451	114	184	164	92	203	312
26456	21	13	6	6	6	4
26457	2	3	10	7	49	22
26458	0	0	0	0	1	1
26459	1	0	0	0	0	0
26462	0	1	2	2	2	9
26464	0	0	0	0	0	0
26465	15	18	26	3	9	17
26466	12	6	9	5	8	12
264895	7	7	9	0	5	22
26549	0	0	0	0	0	0
26554	70	77	69	22	72	56
26556	70	66	63	3	12	13
26557	3	2	2	19	5	13
26558	2	3	3	1	4	5
26559	33	29	39	0	1	2
26560	0	0	0	0	0	0
26561	1	2	5	0	0	0
26562	8	12	12	4	7	10
26563	6	14	18	0	5	6
26564	5	6	5	0	0	2
26565	0	0	0	0	0	0
26568	6	20	12	1	1	1
26569	8	11	15	15	29	11
26570	31	23	13	3	8	2
26572	9	20	19	7	19	30
26611	37	31	44	2	2	20
266459	0	0	0	0	0	0
266614	1	0	0	0	0	0
266620	0	0	0	0	0	0
266632	3	1	2	2	0	4
266645	0	0	0	0	0	0
266690	14	4	7	3	10	13
266692	47	35	59	6	11	31
266744	0	0	0	0	0	0
266781	27	24	24	43	54	46
266793	0	0	0	0	0	0
266815	0	0	2	0	0	0
267019	132	216	204	70	250	299
26754	18	21	26	12	30	32
26757	0	0	0	0	0	0
268281	7	2	11	4	4	2
268288	0	0	0	0	0	0
268291	8	7	17	1	2	6
268294	1	3	1	3	1	5
268297	1	0	3	3	3	11
268301	4	3	4	2	14	19
268319	0	0	0	0	0	0
268345	0	0	0	0	0	0
268354	0	0	0	0	0	0
268373	215	268	253	142	203	289
268379	0	0	0	0	0	0
268390	11	6	14	4	4	7
268391	0	0	0	0	0	0
268395	5	3	4	5	5	6
268396	45	60	69	12	34	31
268417	17	14	17	8	20	27
268420	55	58	104	22	42	55
268445	9	14	18	8	22	26
268448	26	15	20	6	15	18
268449	61	72	97	40	124	142
268451	0	4	3	6	15	7
268465	0	0	0	1	0	2
268469	8	6	8	8	9	13
268470	61	72	64	17	67	73
268480	3	2	9	0	2	4
268481	0	0	0	0	0	0
268482	0	0	0	0	0	0
268490	6	12	10	9	16	18
268491	0	1	0	0	0	0
268498	0	0	0	0	0	0
268510	0	0	0	0	0	0
268512	4	2	2	1	7	2
268515	10	8	22	4	7	12
268527	0	0	0	0	0	1
268534	2	3	1	1	0	0
268564	24	40	47	2	10	9
268566	12	25	7	18	31	24
268567	17	32	5	1	3	10
268591	0	0	0	0	0	0
268595	0	0	1	0	0	0
268656	8	5	6	11	20	21
268663	0	0	0	0	0	0
268670	0	0	0	0	0	1
268686	0	0	0	0	0	0
268697	0	2	4	10	2	4
268706	2	2	4	4	3	3
268709	0	0	4	0	1	1
268721	83	59	59	17	32	45
268723	11	5	3	1	0	0
268729	0	0	0	0	0	0
268739	46	56	66	17	41	24
26874	3	5	2	0	0	0
268741	36	39	54	15	35	45
268747	3	0	1	0	0	0
268749	24	20	55	2	6	8
26875	0	1	0	0	0	0
268752	6	1	7	4	14	15
268755	0	0	0	0	0	0
268756	0	1	0	0	0	1
268759	2	0	0	0	0	0
26876	0	0	0	0	0	0
26877	1	1	0	0	0	0
26878	0	0	0	0	0	0
268780	0	1	2	0	0	16
268782	0	0	0	0	1	0
268783	27	17	37	15	17	38
26879	1	0	1	0	0	0
268807	2	2	0	0	1	0
268816	0	0	0	0	0	0
268822	1	2	5	6	3	11
26885	6	6	4	10	8	4
268857	0	0	0	1	0	0
268859	0	0	0	0	0	0
26886	0	0	1	1	0	4
268860	21	21	19	0	1	0
26887	0	0	0	0	0	0
268878	0	0	0	0	1	0
26888	0	0	0	0	0	0
268880	3	4	5	2	9	8
268882	10	6	16	4	7	13
268885	0	0	0	0	0	0
26889	6	5	5	3	2	1
268890	0	0	0	0	0	0
268902	2	7	1	0	0	0
268903	50	56	37	31	62	65
268905	0	0	0	0	0	0
26891	20	20	20	11	24	25
26893	26	34	19	15	25	38
268930	4	6	5	9	13	14
268932	0	4	1	0	2	2
268933	8	4	4	2	2	14
268934	0	0	0	0	0	0
268935	40	14	37	0	0	1
268936	16	24	22	5	15	18
26894	22	20	28	17	23	54
268949	0	1	1	0	0	0
26895	1	4	5	2	4	4
268958	2	0	0	0	0	0
26896	25	37	39	12	29	28
26897	1	16	14	5	123	31
268970	13	3	7	6	26	14
268973	0	0	0	0	0	0
268977	23	10	11	1	12	62
26898	0	0	0	0	0	0
268980	11	9	6	3	17	17
268996	71	73	51	10	33	51
26900	0	0	0	0	0	0
269003	23	35	30	7	23	18
26901	2	1	2	5	12	3
269016	4	1	2	1	0	3
269019	1	0	0	0	1	0
269023	23	15	10	0	0	3
26903	55	25	20	1	0	1
269033	4	4	3	1	0	0
269037	12	12	10	3	5	8
26904	0	0	0	0	0	0
26905	25	22	30	15	36	38
269053	0	1	0	0	0	0
269060	3	2	7	6	4	5
269061	41	49	49	13	19	47
269063	0	0	0	0	0	0
26908	0	0	0	0	0	0
26909	0	0	2	1	0	3
269094	0	2	0	12	5	2
26910	0	0	0	0	0	0
269109	0	0	0	0	0	0
269113	12	15	14	3	11	12
269116	0	0	1	2	1	0
26912	8	2	10	8	4	1
269120	19	6	1	0	0	0
26913	0	0	0	0	0	0
269132	66	48	35	0	0	2
26914	26	17	33	15	34	61
269152	1	1	7	1	2	1
26918	0	0	0	0	0	0
269180	18	5	11	2	4	8
269181	15	22	11	12	29	33
26919	7	2	8	3	2	6
269198	36	10	21	6	8	10
26920	15	12	18	4	14	34
269209	2	2	5	0	0	3
26921	115	98	110	8	87	82
26922	2	2	4	4	7	7
269224	3	2	5	2	8	7
269233	5	6	9	0	2	5
269252	11	19	33	1	7	27
269254	22	16	27	6	25	22
26926	8	11	10	23	25	23
269261	107	238	283	94	322	454
26927	0	0	0	0	0	0
269275	0	0	0	0	0	0
269295	0	0	1	0	0	0
26930	0	0	0	0	0	0
26931	49	34	37	22	25	63
26932	36	31	36	7	18	27
269328	6	19	6	298	340	116
269336	3	1	2	2	0	4
269338	3	5	9	3	3	11
26934	0	8	7	10	6	7
269344	3	0	2	0	5	6
269346	0	0	3	0	0	0
269356	2	2	12	0	1	4
26936	102	143	125	34	88	178
269378	17	19	22	6	13	25
26938	0	0	0	0	0	0
269389	4	6	5	0	2	13
26939	5	21	18	4	6	12
269397	3	8	8	1	2	4
26940	6	4	8	3	7	1
269400	7	10	11	5	7	13
269401	22	29	19	8	20	28
26941	13	22	29	52	93	45
26942	2	0	0	0	0	1
269423	1	0	2	0	1	0
269424	40	21	35	10	8	15
26943	152	133	146	255	481	760
269437	0	0	0	0	0	0
26944	0	0	0	0	0	0
26945	0	0	0	0	0	0
26946	0	0	0	0	0	0
269470	5	12	15	3	13	10
269473	14	6	7	6	2	7
26949	23	20	29	13	13	32
26950	18	7	8	0	0	0
26951	9	15	15	6	10	11
269513	2	1	1	0	0	0
269514	11	2	7	2	3	9
269523	79	97	110	70	127	90
269529	7	9	14	1	2	5
269536	8	17	11	5	7	13
269582	1	6	3	14	7	5
269585	1	1	1	0	1	1
269587	14	21	13	27	37	48
269589	10	6	11	11	13	20
269593	114	208	117	8	31	54
269604	2	2	3	0	0	0
269608	8	3	10	1	2	7
26961	170	316	327	167	366	509
269610	1	0	1	0	0	0
269614	3	12	16	8	8	23
269615	144	78	104	2	0	19
269623	2	1	2	0	2	2
269629	0	0	0	0	0	0
269630	6	9	8	2	6	11
269633	0	0	1	0	0	0
269637	0	0	0	0	0	0
269639	5	4	7	6	0	2
269642	0	0	0	0	0	1
269643	1	2	0	0	0	0
26965	55	78	56	20	41	58
26968	1	2	3	0	1	1
269682	27	18	24	11	16	33
269683	0	0	0	0	0	0
269693	1	0	0	0	0	0
269695	1	1	0	2	0	3
26970	0	0	0	0	0	0
269700	43	40	34	6	9	24
269701	0	0	0	0	1	0
269702	5	5	8	4	3	4
269704	39	40	71	18	42	158
26971	0	0	0	0	0	0
269713	25	27	27	2	10	9
269717	6	5	7	0	1	4
26972	0	0	0	0	0	0
269774	23	19	38	17	22	26
269784	0	0	0	0	0	0
269788	0	0	0	0	0	0
269799	0	0	0	0	0	0
269800	23	18	28	11	26	23
269823	1	0	1	3	2	6
269831	5	6	3	2	4	8
269846	0	0	0	0	0	0
269854	4	6	3	0	1	4
269855	3	1	2	0	0	1
269862	0	0	0	0	0	0
26987	20	36	24	11	36	30
269870	2	2	6	1	4	4
269878	27	45	50	7	20	29
269881	14	12	18	8	10	8
269902	1	0	0	0	0	0
26992	12	13	12	5	16	13
269941	16	26	20	0	0	0
269951	16	31	31	28	56	47
269952	0	2	0	2	0	1
269954	0	0	1	0	0	0
269955	6	6	2	0	2	4
269959	4	9	0	0	0	0
269966	87	101	80	14	44	48
269994	0	0	0	0	0	2
269997	3	2	7	0	2	4
269999	8	10	5	4	5	6
270004	0	0	0	0	0	0
270028	0	0	0	0	0	0
270035	2	0	0	0	0	0
270049	0	0	0	0	0	0
270058	3	5	10	3	4	3
270066	44	55	78	36	51	54
27007	0	0	0	0	0	0
270076	4	1	12	22	12	7
27008	90	64	45	13	37	39
270084	1	2	5	2	3	1
270086	13	11	8	10	19	21
270091	3	2	0	0	0	2
270096	4	2	10	2	5	8
270097	0	0	1	0	0	0
270106	33	80	62	28	72	103
270109	0	0	0	0	0	0
270110	44	123	65	42	107	81
270118	82	67	35	8	14	31
270120	1	0	10	0	0	0
27015	2	3	9	1	2	3
270150	12	0	4	0	0	0
270151	4	5	4	6	5	11
270152	0	0	0	0	0	1
270156	7	13	10	6	15	21
270157	5	5	2	0	0	0
270160	1	0	0	0	0	0
270162	0	0	0	0	0	0
270163	29	19	34	1	4	10
270166	19	11	9	34	38	36
270185	0	0	1	0	0	0
270190	7	8	14	0	0	0
270192	2	0	0	0	0	0
270198	4	3	10	1	0	2
270201	11	19	22	5	13	9
270210	19	27	21	10	13	5
27027	0	0	0	0	0	0
27028	1	0	0	0	0	0
27029	7	3	9	4	5	3
270328	0	0	0	0	0	0
27041	69	91	114	40	117	170
27045	5	4	3	3	3	8
27047	0	0	0	0	0	0
27049	12	22	34	4	24	34
270499	0	0	0	0	0	0
27050	296	422	442	166	448	666
27052	0	0	0	0	0	0
27053	24	29	12	29	35	11
27054	14	20	16	63	44	30
27055	84	96	80	2	11	25
27056	1	1	5	0	0	2
27057	32	33	54	4	10	14
27058	3	7	9	12	10	9
27059	92	57	68	26	11	34
270599	0	0	0	0	0	0
27060	10	25	29	19	39	43
27061	56	54	41	35	47	63
27062	0	0	0	0	0	0
270624	2	0	1	0	0	1
270627	37	17	34	9	22	24
270669	0	3	2	6	7	9
270672	0	0	0	0	0	0
270685	1	4	6	1	1	5
270711	0	0	0	0	0	0
270757	0	0	0	0	0	0
27078	7	2	4	0	1	3
270802	3	0	0	1	0	4
27081	3	8	15	6	1	3
27083	0	1	0	0	0	0
27084	0	0	0	0	0	0
270893	0	0	0	0	0	0
270906	3	0	3	1	0	1
27096	14	20	12	11	24	19
271005	2	2	2	0	0	0
27103	12	12	17	11	14	16
271036	0	0	0	0	0	0
271047	0	0	0	0	0	0
271127	0	0	0	0	0	0
271144	0	0	0	0	0	0
271209	0	0	0	0	0	0
271221	0	0	0	0	0	0
271278	0	0	0	0	0	0
271305	0	0	0	0	1	1
271375	0	0	0	0	0	0
271377	29	30	41	7	23	19
27140	0	0	0	0	0	0
271424	0	0	0	0	0	0
271457	29	39	51	24	42	46
271508	0	0	0	0	0	0
271564	13	14	15	11	21	23
271639	0	0	0	0	1	0
271697	0	0	0	0	0	0
271711	0	0	0	0	0	0
27176	110	167	173	61	197	208
271786	0	0	0	0	0	0
271813	2	0	1	0	0	0
271842	0	1	0	2	1	4
271844	0	0	0	0	1	0
271849	1	4	2	0	0	2
271887	0	0	0	1	1	0
271944	0	0	1	0	0	0
271970	0	0	2	0	0	0
271981	4	1	5	3	4	2
272009	2	3	1	0	0	0
272027	6	3	3	2	3	8
272031	0	0	0	0	0	0
27204	1	1	3	0	0	0
27205	2	5	16	9	29	236
27206	3	4	0	0	0	1
27207	127	159	200	102	244	311
27208	0	0	0	0	0	0
27209	0	0	0	0	1	0
27210	0	0	0	0	0	0
27211	0	0	0	0	0	0
27212	0	0	0	0	0	0
27214	2	2	6	4	7	7
27215	21	19	18	15	19	19
272158	0	0	0	0	0	0
27216	0	0	0	0	0	0
27217	0	0	0	0	0	0
27218	0	0	0	0	0	0
27219	0	0	0	2	0	0
27220	0	0	0	0	0	0
27221	3	4	16	5	13	10
27222	0	0	0	0	0	0
27223	20	31	42	8	22	46
27224	22	21	46	97	33	35
27225	31	46	32	12	31	34
27226	24	17	13	0	0	1
272322	2	1	1	0	0	1
272347	1	2	2	0	0	3
272350	0	0	0	0	0	0
272359	9	14	16	2	9	17
272381	0	0	0	0	0	0
272382	0	0	1	0	0	0
272396	4	3	4	5	8	7
272411	0	0	0	0	0	1
272428	0	0	0	0	0	0
272465	0	0	1	0	0	0
272538	9	5	4	1	6	6
272551	1	3	2	3	7	11
272589	21	14	7	3	3	1
27260	9	11	16	2	2	7
27261	1	0	1	0	0	0
27263	0	0	0	0	0	0
272636	0	1	2	26	19	12
272643	0	0	0	0	0	0
272667	0	0	0	0	0	0
27267	7	11	14	9	23	10
272714	0	0	0	0	0	0
27273	104	267	158	11	234	102
27274	0	0	0	0	0	0
27275	4	12	6	2	8	9
27276	91	69	130	11	11	35
27277	19	14	23	11	11	14
27278	0	0	0	0	0	0
27279	228	193	242	23	120	175
272790	0	0	0	0	0	0
27280	32	32	20	0	2	7
27281	0	0	0	0	0	0
27354	7	8	8	9	6	5
27355	10	17	11	20	30	39
27356	0	0	0	1	1	1
27357	4	1	11	6	6	6
27358	0	0	0	0	0	0
27359	0	1	1	0	4	1
27360	20	11	31	9	9	22
27361	113	69	46	27	15	21
27362	76	53	110	33	15	22
27364	5	5	7	0	2	2
27366	60	89	60	18	57	61
27367	197	289	365	106	374	538
27368	7	16	5	9	7	12
27369	5	3	10	1	2	7
27370	66	111	119	63	207	234
27371	0	0	0	1	0	0
27372	0	0	0	0	0	0
27373	10	17	28	6	19	30
27374	15	24	15	17	26	12
27375	0	4	0	12	44	52
27376	5	12	8	57	62	27
27377	31	28	42	31	36	42
27378	0	0	0	0	0	0
27379	0	0	0	0	0	0
27380	0	0	0	0	0	0
27381	0	0	0	0	0	0
27382	0	0	0	0	0	0
27384	0	0	0	0	0	1
27385	0	0	0	0	0	0
27386	9	12	9	1	1	1
27387	2	1	2	2	1	1
27388	5	2	2	7	22	10
27389	0	0	0	0	0	0
27390	0	0	0	1	0	1
27392	17	13	18	8	9	22
27393	7	3	3	3	3	8
27395	6	4	5	6	6	10
27397	8	16	17	9	11	21
27398	6	11	13	7	7	7
27399	40	26	46	23	20	59
27400	0	0	0	0	0	0
27401	7	3	2	2	0	2
27402	2	4	5	9	8	11
27403	3	0	1	11	3	5
27404	0	1	1	0	0	0
27405	0	0	0	0	0	0
27406	4	11	11	9	22	14
27407	24	19	41	9	28	28
27409	1	1	1	0	0	0
27410	5	4	11	47	42	39
27411	0	0	0	0	0	0
27412	0	0	1	0	0	0
27413	0	0	0	0	0	0
27414	5	1	4	2	4	3
27416	26	23	27	0	2	5
27418	26	29	20	12	12	43
27419	4	4	2	6	3	7
27421	0	0	0	0	0	0
27425	25	38	12	26	27	39
27426	7	2	7	4	4	4
27428	229	292	100	36	73	69
27493	0	0	0	0	0	0
27494	16	10	11	4	6	3
27528	87	79	30	12	48	15
27632	9	6	4	11	8	9
27643	21	28	9	15	26	26
27660	0	1	0	0	1	1
276742	0	0	0	0	0	0
276770	196	316	307	173	286	315
27681	4	8	4	5	11	14
276829	0	0	0	0	1	2
276846	5	9	16	10	14	5
276852	3	6	8	0	1	2
276865	0	0	0	0	0	0
276891	0	0	0	0	0	0
276905	0	2	3	1	4	2
276919	37	14	23	2	4	5
276920	0	0	0	0	0	0
276950	0	0	2	0	0	2
276952	0	0	0	0	0	0
277010	42	31	13	8	18	3
277089	0	0	0	0	0	0
277146	0	0	0	0	0	0
277154	4	5	6	0	0	2
277203	0	0	0	0	0	0
277250	33	24	38	7	26	32
277328	0	0	0	0	0	0
277333	1	2	0	1	0	0
277343	0	1	0	0	0	0
277345	0	0	0	0	0	0
277353	1	0	0	0	0	0
277360	0	2	2	7	6	16
277396	28	21	7	0	3	2
277414	39	37	42	8	43	36
277432	0	0	0	0	0	0
277463	12	13	14	15	9	15
277468	0	0	0	0	0	0
277496	0	0	0	0	0	0
27756	4	3	4	2	5	5
277562	0	0	0	0	0	0
27762	9	5	4	0	0	0
277666	0	0	0	0	0	0
277667	0	0	0	0	0	0
277668	0	0	0	0	0	0
277692	2	1	0	0	1	0
277743	0	0	0	0	0	0
277744	0	0	0	0	0	0
277753	0	0	0	0	0	0
277773	0	0	0	0	0	0
27784	7	8	8	1	5	17
277854	8	5	4	10	4	9
277898	0	0	0	0	0	0
277899	0	0	0	0	0	0
277935	0	0	0	0	0	0
277939	9	12	16	5	11	20
277973	2	6	1	1	8	15
277978	0	0	0	0	0	0
27801	23	33	36	4	18	18
278087	0	0	0	0	0	0
278097	5	3	5	0	1	3
278167	0	0	0	0	0	0
278174	0	0	0	0	0	0
278180	0	0	0	0	0	0
278181	0	0	0	0	0	0
278203	0	0	0	0	0	0
278240	1	1	1	0	0	0
278255	0	0	0	0	0	0
278279	14	13	7	7	6	12
278304	0	0	0	0	0	0
278507	5	2	4	0	0	0
278672	0	0	0	0	0	0
278676	0	0	0	0	0	0
278679	0	0	0	0	0	0
278725	0	0	0	0	0	0
27878	3	9	7	2	14	9
278795	0	0	0	0	0	0
27883	4	2	0	3	4	5
27886	2	6	7	1	10	4
279028	0	0	0	0	0	1
279029	0	0	0	1	0	0
279067	0	0	0	0	0	0
279185	0	0	0	0	0	0
279499	0	0	0	0	0	0
279561	0	3	1	0	0	0
279572	0	0	0	0	0	0
279610	0	0	0	0	0	0
279618	0	0	0	0	0	0
27965	15	12	15	3	3	9
279653	1	2	2	0	0	0
27966	10	18	33	5	12	20
27967	29	39	45	9	29	24
279706	0	1	0	0	1	0
27973	11	15	16	2	9	7
279766	2	6	4	2	2	2
27979	64	112	137	48	115	122
27981	57	34	58	28	36	60
27984	91	142	107	42	269	294
279872	0	0	0	0	0	0
279882	0	0	0	0	0	0
27993	4	15	9	6	20	22
27998	3	4	10	5	7	18
27999	17	43	36	33	144	38
28000	23	35	36	31	56	68
280047	0	0	0	0	0	0
28006	38	30	32	8	19	31
28010	2	3	2	3	3	14
28015	43	64	39	45	57	69
28018	8	17	16	15	21	21
28019	24	14	13	11	21	13
28028	7	13	8	11	12	9
280287	0	0	0	0	0	0
28030	13	12	16	9	13	19
28035	5	13	15	7	13	14
28036	10	11	26	6	7	15
28040	4	1	1	1	0	3
280408	5	3	0	1	1	1
280411	26	21	20	2	7	4
28042	20	10	25	6	14	16
280621	0	0	0	0	0	0
280635	0	0	0	0	0	0
28064	12	18	18	13	19	17
280645	0	2	1	1	2	2
280662	0	0	0	0	0	0
280667	0	0	0	0	0	0
280668	0	1	1	0	0	0
28071	6	6	5	5	10	3
28075	20	25	13	17	50	39
28077	4	2	6	0	7	14
28078	0	0	0	0	0	0
28080	21	33	31	57	57	36
28081	18	31	22	5	10	18
28084	29	17	16	13	25	22
28088	26	25	33	19	59	52
28105	0	2	1	0	3	0
28106	10	16	14	38	40	18
28109	20	61	30	60	45	63
28113	12	8	18	6	14	5
28114	20	23	26	37	64	56
28126	2	18	13	5	7	12
28135	12	5	7	2	6	8
28146	51	66	76	306	196	73
28169	15	18	16	10	29	26
28185	22	33	30	24	51	52
28193	79	106	87	9	18	19
28194	0	0	0	0	0	0
28199	34	26	33	22	29	30
28200	3	7	4	7	7	9
28240	0	0	0	0	0	0
28248	0	0	0	0	0	0
28250	0	0	0	0	0	0
28253	0	0	0	0	0	0
28254	0	0	0	1	0	1
282619	1	1	0	11	19	12
282663	0	0	0	0	0	0
28295	4	7	3	7	9	1
286940	78	34	97	43	82	80
286942	0	0	0	0	0	2
286951	0	0	0	0	0	0
29805	3	4	0	0	4	4
29806	29	31	31	23	48	29
29807	2	4	6	5	8	16
29808	30	57	38	22	26	58
29809	38	30	29	4	6	12
29810	170	229	242	31	32	47
29811	44	41	22	4	2	6
29812	5	4	6	5	5	11
29813	13	11	5	0	0	6
29815	4	12	13	1	2	5
29816	11	21	21	16	47	66
29817	54	31	84	9	6	11
29818	0	1	1	0	0	0
29819	10	8	4	2	11	8
29820	0	4	2	0	8	1
29845	0	0	0	0	0	0
29846	0	0	0	0	0	0
29848	0	0	0	0	0	0
29849	0	0	0	0	0	0
29856	639	414	304	4	11	21
29857	1	1	1	0	6	11
29858	3	5	5	1	4	9
29859	0	0	0	0	0	0
